ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
084,BLZ,Belize,Population Census - CEN00,2000,0.306,0.466,0.0,0.0,0.0,0.036,0.035,0.097,0.0,0.0,0.0,0.0,0.01,0.0,0.021,0.026,0.003,0.005,0.223,0.0,0.0,0.0,0.117,0.174,0.382,0.0,0.0,0.0,0.0,0.027,0.0,0.064,0.007,0.001,1.0,1.0
084,BLZ,Belize,Living Standard Measurement Survey - LSMS01,2001,0.292,0.469,0.0,0.0,0.0,0.037,0.033,0.139,0.0,0.0,0.0,0.0,0.004,0.0,0.007,0.019,0.0,0.011,0.271,0.0,0.0,0.0,0.151,0.149,0.322,0.0,0.0,0.0,0.0,0.009,0.0,0.077,0.011,0.0,1.0,1.0010000000000001
084,BLZ,Belize,POVERTY ASSESSMENT SURVEY - PAR-LSMS02,2002,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.02,0.004,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.013,0.002,1.0,1.0
084,BLZ,Belize,"Multiple Indicator Cluster Survey, 2006 - MICS06",2006,0.242,0.567,0.021,0.0,0.0,0.014,0.114,0.0,0.019,0.002,0.012,0.0,0.002,0.0,0.005,0.001,0.0,0.002,0.328,0.019,0.0,0.0,0.106,0.46,0.0,0.047,0.001,0.001,0.0,0.0,0.0,0.036,0.002,0.0,0.999,1.002
084,BLZ,Belize,Household Expenditure Survey - SLC09,2009,0.813,0.0,0.0,0.0,0.0,0.053,0.061,0.04,0.0,0.0,0.0,0.0,0.004,0.0,0.017,0.013,0.0,0.424,0.0,0.0,0.0,0.0,0.164,0.129,0.203,0.0,0.0,0.0,0.0,0.032,0.0,0.038,0.007,0.002,1.0010000000000001,0.999
084,BLZ,Belize,Belize Population and Housing Census 2010 - CEN10,2010,0.258,0.611,0.0,0.0,0.0,0.055,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.004,0.003,0.0,0.453,0.0,0.0,0.0,0.195,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.006,0.002,1.0,1.0
084,BLZ,Belize,Multiple Indicator Cluster Survey (MICS) - MICS11,2011,0.227,0.652,0.003,0.0,0.0,0.008,0.094,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.007,0.001,0.0,0.004,0.432,0.004,0.0,0.0,0.089,0.431,0.0,0.014,0.0,0.001,0.0,0.0,0.0,0.024,0.0,0.0,1.001,0.999
084,BLZ,Belize,"Multiple Indicator Cluster Survey, 2016 - MICS16",2016,0.193,0.681,0.002,0.002,0.002,0.026,0.065,0.0,0.02,0.002,0.001,0.0,0.0,0.0,0.003,0.004,0.0,0.008,0.515,0.019,0.0,0.001,0.11,0.255,0.0,0.069,0.0,0.002,0.0,0.001,0.0,0.016,0.004,0.0,1.0010000000000001,1.0
