ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
480,MUS,Mauritius,Census 2000 - CEN00,2000,0.418,0.518,0.047,0.0,0.0,0.0,0.0,0.017,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.019,0.774,0.09,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.095,0.115,0.012,1.0179999999999998,1.115
480,MUS,Mauritius,Demographic and Household Survey - WHS03,2003,0.6,0.374,0.0,0.0,0.0,0.0,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.725,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.028,0.0,0.002,0.0,0.0,0.011,0.0,0.001,0.999,1.016,0.0,0.0
480,MUS,Mauritius,Census - CEN11,2011,0.479,0.04,0.476,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.085,0.827,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.03,0.037,0.002,1.001,1.036
