ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
064,BTN,Bhutan,Bhutan Living Standard Survey Report - BLSS17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
064,BTN,Bhutan,SOCIO-ECONOMIC AND DEMOGRAPHIC INDICATORS - SEI05,2005,0.74,0.0,0.0,0.0,0.0,0.037,0.037,0.005,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.01,0.0,0.19,0.0,0.0,0.0,0.0,0.03,0.004,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.006,0.0,0.03,0.004,0.642,0.005,0.169,1.211,1.676
064,BTN,Bhutan,Multiple Indicator Cluster Survey - MICS10,2010,0.112,0.742,0.037,0.0,0.001,0.011,0.04,0.0,0.043,0.002,0.002,0.0,0.0,0.0,0.008,0.001,0.0,0.011,0.248,0.077,0.0,0.003,0.003,0.221,0.0,0.376,0.013,0.003,0.0,0.001,0.0,0.044,0.001,0.0,0.9990000000000001,1.001
064,BTN,Bhutan,Bhutan Living Standard Survey - BLSS12,2012,0.41,0.434,0.076,0.002,0.003,0.005,0.027,0.0,0.027,0.005,0.007,0.0,0.001,0.0,0.003,0.0,0.0,0.08,0.22,0.168,0.001,0.004,0.025,0.21,0.0,0.172,0.056,0.013,0.0,0.027,0.0,0.022,0.0,0.0,1.0,0.998
064,BTN,Bhutan,National Health Survey - NHS12,2012,0.134,0.716,0.0,0.0,0.016,0.039,0.036,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.012,0.334,0.0,0.0,0.041,0.059,0.174,0.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.001,1.0,1.0
064,BTN,Bhutan,Living Standard Survey - LSS03,,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.003,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.003,0.0,0.45,0.971
064,BTN,Bhutan,National Census  - CEN05,,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.169,0.0,0.005,0.0,0.0,0.0,0.0,0.039,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.642,0.0,0.004,0.0,0.0,0.0,0.0,0.128,0.006,0.0,0.26,0.81
064,BTN,Bhutan,National Nutrition Survey - NNS15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.0,0.0,0.0,0.799,0.612
064,BTN,Bhutan,Population and housing census of Bhutan 2017 - CEN17,,0.0,0.0,0.0,0.0,0.126,0.003,0.052,0.0,0.071,0.011,0.0,0.0,0.003,0.0,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.079,0.008,0.265,0.0,0.227,0.017,0.0,0.0,0.01,0.0,0.008,0.002,0.0,0.273,0.616
