ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
788,TUN,Tunisia,Multiple Indicator Cluster Survey - MICS00,2000,0.656,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.031,0.356,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.019,1.0010000000000001,0.992
788,TUN,Tunisia,Pan Arab Project for Family Health - PAPFAM02,2002,0.781,0.199,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.003,0.0,0.021,0.535,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.001,0.0,0.0,0.0,0.268,0.02,0.007,0.999,1.0
788,TUN,Tunisia,World Health Survey - WHS03,2003,0.79,0.175,0.0,0.0,0.0,0.0,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.0,0.089,0.381,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.027,0.0,0.094,0.114,0.0,0.035,0.0,0.045,0.005,0.0,0.002,0.9860000000000001,1.013,0.0,0.0
788,TUN,Tunisia,Multiple Indicator Cluster Survey - MICS12,2012,0.823,0.101,0.053,0.001,0.0,0.008,0.012,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.052,0.224,0.3,0.0,0.005,0.058,0.256,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,1.001,0.9980000000000002
788,TUN,Tunisia,Recensement 2014 - CEN14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796,0.0,0.204,0.0,1.0,1.0
788,TUN,Tunisia,Labor Market Panel Survey - LMPS14,2014,0.682,0.186,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.121,0.0,0.082,0.728,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.069,0.0,0.9990000000000001,1.0
788,TUN,Tunisia,Census - CEN04,2004,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754,0.048
788,TUN,Tunisia,"Enquête Nationale sur le Budget, la Consommation et le Niveau de vie des Ménages 2005 - ENCV05",2005,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,1.0,1.0
788,TUN,Tunisia,"Enquête Nationale sur le Budget, la Consommation et le Niveau de Vie des ménages - ENBCNV10",2010,0.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906,0.0,1.0,1.0
