ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
320,GTM,Guatemala,Encuesta Nacional de Condiciones de Vida - ENCOVI00,2000,0.634,0.032,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.049,0.032,0.0,0.0,0.0,0.0,0.0,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.8330000000000001,0.938
320,GTM,Guatemala,Encuesta Nacional de Salud Materno Infantil - ENSMI02,2002,0.698,0.062,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.002,0.0,0.186,0.094,0.0,0.0,0.0,0.0,0.0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.007,0.0,1.0010000000000001,1.0
320,GTM,Guatemala,"Censos de Poblacion y Habitacion, 2002 - CEN02",2002,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.9530000000000001,0.947
320,GTM,Guatemala,Encuesta Nacional de Condiciones de Vida - ENCOVI06,2006,0.684,0.064,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.076,0.077,0.0,0.0,0.0,0.0,0.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.923,0.933
320,GTM,Guatemala,Reproductive Health Surveys - ENSMI-RHS09,2009,0.721,0.079,0.0,0.0,0.004,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.001,0.0,0.108,0.133,0.0,0.0,0.006,0.0,0.0,0.572,0.0,0.0,0.0,0.0,0.003,0.0,0.177,0.001,0.0,1.0,0.9999999999999999
320,GTM,Guatemala,Encuesta Nacional de Condiciones de Vida - ENCOVI11,2011,0.724,0.049,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.086,0.084,0.0,0.0,0.0,0.0,0.0,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.936,0.9229999999999999
320,GTM,Guatemala,Encuesta Nacional de Condiciones de Vida - ENCOVI14,2014,0.681,0.069,0.0,0.0,0.0,0.0,0.065,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.091,0.083,0.0,0.0,0.0,0.0,0.083,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,1.0,1.0
320,GTM,Guatemala,Demographic and Health Survey - DHS15,2015,0.734,0.098,0.0,0.0,0.022,0.001,0.0,0.131,0.001,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.125,0.2,0.0,0.0,0.025,0.015,0.0,0.531,0.006,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,1.0,1.0010000000000001
