ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
512,OMN,Oman,"General Census of Population, Housing & Establishments - CEN03",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.07,0.21
512,OMN,Oman,Household Income and Expenditure Survey - HIES07,,0.0,0.0,0.0,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.466,0.825
512,OMN,Oman,Multiple Indicator Cluster Survey - MICS14,2014,0.126,0.843,0.021,0.001,0.0,0.002,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.015,0.888,0.022,0.0,0.0,0.002,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,1.001,0.9990000000000001
