ISO1366,ISOalpha3,Country name,source,year,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,urban total,rural total
270,GMB,Gambia,Multiple Indicator Cluster Survey - MICS00,,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.479,0.019,0.0,0.006,0.0,0.0,0.0,0.017,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.743,0.048,0.0,0.0,0.0,0.0,0.0,0.119,0.003,0.0,0.703,0.9740000000000001
270,GMB,Gambia,Census - CEN03,,0.0,0.0,0.0,0.257,0.0,0.049,0.0,0.611,0.071,0.0,0.0,0.0,0.048,0.0,0.0,0.008,0.0,0.007,0.0,0.0,0.0,0.013,0.0,0.04,0.0,0.114,0.0,0.0,0.0,0.038,0.0,0.0,0.092,0.0,0.008,0.689,0.803,0.0,0.0,0.0,0.038,0.54,0.0,0.0,1.639,1.8350000000000004,0.0,0.048
270,GMB,Gambia,Multiple Indicator Cluster Survey - MICS06,2006,0.077,0.25,0.054,0.001,0.004,0.006,0.546,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.0,0.006,0.021,0.013,0.0,0.003,0.003,0.74,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.067,0.002,0.001,0.9990000000000001,0.999
270,GMB,Gambia,Multiple Indicator Cluster Survey (MICS) Report 2012 - MICS10,2010,0.049,0.23,0.058,0.0,0.0,0.059,0.515,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.002,0.0,0.01,0.013,0.0,0.0,0.018,0.595,0.0,0.309,0.0,0.0,0.0,0.0,0.0,0.051,0.002,0.003,1.0,1.0010000000000001
270,GMB,Gambia,Integrated Household Survey - IHS11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.045,0.0,0.019,0.077
270,GMB,Gambia,Demographic and Health Survey - DHS13,2013,0.031,0.296,0.036,0.0,0.0,0.119,0.289,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.018,0.007,0.0,0.0,0.059,0.314,0.0,0.565,0.0,0.0,0.0,0.0,0.0,0.035,0.001,0.001,0.9999999999999999,1.0
270,GMB,Gambia,Census - CEN13,2013,0.04,0.267,0.0,0.0,0.0,0.048,0.412,0.0,0.215,0.0,0.004,0.0,0.0,0.0,0.005,0.009,0.0,0.0,0.024,0.0,0.0,0.0,0.024,0.366,0.0,0.517,0.0,0.0,0.0,0.0,0.0,0.06,0.009,0.001,0.9999999999999999,1.001
270,GMB,Gambia,Integrated Household Survey 2003-04 - IHS04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.139,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.027,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.014,0.0,0.0,0.0,0.042,0.0,0.01,0.715,0.0,0.0,0.001,0.909,0.0,0.0,0.015,0.456,1.3609999999999998,1.9,0.0,0.0,0.041,0.0,0.0,0.043
